ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-07-12,23906.53982860046,12791.174634750943,43257.73010525104,23906.53982860046,23906.53982860046,3019.636096459868,3019.636096459868,3019.636096459868,8263.268564201064,8263.268564201064,8263.268564201064,-5243.632467741196,-5243.632467741196,-5243.632467741196,0.0,0.0,0.0,26926.175925060328
2011-07-13,23924.544696529247,8530.661858738546,40205.815319005196,23924.544696529247,23924.544696529247,473.54409649593896,473.54409649593896,473.54409649593896,5364.460058901439,5364.460058901439,5364.460058901439,-4890.915962405501,-4890.915962405501,-4890.915962405501,0.0,0.0,0.0,24398.088793025185
2011-07-14,23942.54956445803,16885.21911872845,48276.687472968915,23942.54956445803,23942.54956445803,8027.7835912731025,8027.7835912731025,8027.7835912731025,12589.557408804667,12589.557408804667,12589.557408804667,-4561.773817531567,-4561.773817531567,-4561.773817531567,0.0,0.0,0.0,31970.333155731132
2011-07-15,23960.554432386813,8772.69690388525,38858.97993392147,23960.554432386813,23960.554432386813,-700.669656402824,-700.669656402824,-700.669656402824,3563.249746688183,3563.249746688183,3563.249746688183,-4263.9194030910085,-4263.9194030910085,-4263.9194030910085,0.0,0.0,0.0,23259.88477598399
2011-07-17,23996.564168244382,-1976.897662250026,29729.209449308466,23996.564168244382,23996.564168244382,-9736.732562606858,-9736.732562606858,-9736.732562606858,-5950.734482135167,-5950.734482135167,-5950.734482135167,-3785.9980804716906,-3785.9980804716906,-3785.9980804716906,0.0,0.0,0.0,14259.831605637524
2011-07-18,24014.56903617317,11767.881740576899,40655.59746541183,24014.56903617317,24014.56903617317,2023.3471374685246,2023.3471374685246,2023.3471374685246,5637.336082784507,5637.336082784507,5637.336082784507,-3613.988945315982,-3613.988945315982,-3613.988945315982,0.0,0.0,0.0,26037.916173641694
2011-07-19,24032.573904101955,12917.865731962398,43346.066081817466,24032.573904101955,24032.573904101955,4774.054229975676,4774.054229975676,4774.054229975676,8263.268564204678,8263.268564204678,8263.268564204678,-3489.2143342290037,-3489.2143342290037,-3489.2143342290037,0.0,0.0,0.0,28806.628134077633
2011-07-20,24050.578772030734,10869.669514039997,42140.9172826251,24050.578772030734,24050.578772030734,1952.9433711896836,1952.9433711896836,1952.9433711896836,5364.460058917837,5364.460058917837,5364.460058917837,-3411.5166877281526,-3411.5166877281526,-3411.5166877281526,0.0,0.0,0.0,26003.52214322042
2011-07-21,24068.583650527074,18213.197163971567,47505.29142020542,24068.583650527074,24068.583650527074,9210.449952763996,9210.449952763996,9210.449952763996,12589.557408833418,12589.557408833418,12589.557408833418,-3379.1074560694233,-3379.1074560694233,-3379.1074560694233,0.0,0.0,0.0,33279.03360329107
2011-07-22,24086.588529023415,9547.014003707784,39664.506678797974,24086.588529023415,24086.588529023415,174.57394801743666,174.57394801743666,174.57394801743666,3563.249746756152,3563.249746756152,3563.249746756152,-3388.6757987387164,-3388.6757987387164,-3388.6757987387164,0.0,0.0,0.0,24261.162477040853
2011-07-24,24122.59828601609,-2436.0856607694923,29521.415561235914,24122.59828601609,24122.59828601609,-9464.61715059458,-9464.61715059458,-9464.61715059458,-5950.734482117566,-5950.734482117566,-5950.734482117566,-3513.8826684770147,-3513.8826684770147,-3513.8826684770147,0.0,0.0,0.0,14657.98113542151
2011-07-25,24140.60316451243,11159.640036116722,41320.29323625713,24140.60316451243,24140.60316451243,2020.4134622069478,2020.4134622069478,2020.4134622069478,5637.336082796419,5637.336082796419,5637.336082796419,-3616.922620589471,-3616.922620589471,-3616.922620589471,0.0,0.0,0.0,26161.016626719378
2011-07-26,24158.608043008768,13180.465203986738,45195.52624750302,24158.608043008768,24158.608043008768,4526.019838403602,4526.019838403602,4526.019838403602,8263.26856418955,8263.26856418955,8263.26856418955,-3737.248725785945,-3737.248725785945,-3737.248725785945,0.0,0.0,0.0,28684.62788141237
2011-07-27,24176.612921505108,11843.212020667468,42122.984753997385,24176.612921505108,24176.612921505108,1497.3869086811044,1497.3869086811044,1497.3869086811044,5364.46005887401,5364.46005887401,5364.46005887401,-3867.0731501929054,-3867.0731501929054,-3867.0731501929054,0.0,0.0,0.0,25673.99983018621
2011-07-28,24194.617800001448,17135.845144674906,48263.27900135172,24194.617800001448,24194.617800001448,8591.023043002155,8591.023043002155,8591.023043002155,12589.557408823808,12589.557408823808,12589.557408823808,-3998.534365821653,-3998.534365821653,-3998.534365821653,0.0,0.0,0.0,32785.6408430036
2011-07-29,24212.622678497784,8159.533937361621,39659.527838073096,24212.622678497784,24212.622678497784,-560.7434652312692,-560.7434652312692,-560.7434652312692,3563.249746774391,3563.249746774391,3563.249746774391,-4123.993212005662,-4123.993212005662,-4123.993212005662,0.0,0.0,0.0,23651.879213266515
2011-07-31,24248.632435490465,-1688.4124398234135,29058.624618666687,24248.632435490465,24248.632435490465,-10279.888176999899,-10279.888176999899,-10279.888176999899,-5950.734482099969,-5950.734482099969,-5950.734482099969,-4329.15369489993,-4329.15369489993,-4329.15369489993,0.0,0.0,0.0,13968.744258490566
2011-08-01,24266.6373139868,9476.399949080007,41251.1562870054,24266.6373139868,24266.6373139868,1240.184064220443,1240.184064220443,1240.184064220443,5637.336082782836,5637.336082782836,5637.336082782836,-4397.152018562391,-4397.152018562391,-4397.152018562391,0.0,0.0,0.0,25506.821378207245
2011-08-02,24284.642192483137,12020.357583761594,42898.09504027659,24284.642192483137,24284.642192483137,3827.0906480952744,3827.0906480952744,3827.0906480952744,8263.268564229726,8263.268564229726,8263.268564229726,-4436.177916134453,-4436.177916134453,-4436.177916134453,0.0,0.0,0.0,28111.732840578414
2011-08-03,24302.647070979474,9205.555500639675,41624.44203874304,24302.647070979474,24302.647070979474,920.9981182888976,920.9981182888976,920.9981182888976,5364.4600589307975,5364.4600589307975,5364.4600589307975,-4443.461940641899,-4443.461940641899,-4443.461940641899,0.0,0.0,0.0,25223.645189268373
2011-08-04,24320.651949475818,16608.988795604004,47275.18155235184,24320.651949475818,24320.651949475818,8171.850213554854,8171.850213554854,8171.850213554854,12589.557408816348,12589.557408816348,12589.557408816348,-4417.707195261491,-4417.707195261491,-4417.707195261491,0.0,0.0,0.0,32492.502163030673
2011-08-05,24338.656827972154,7056.054828730437,39492.67785191724,24338.656827972154,24338.656827972154,-795.8924930918777,-795.8924930918777,-795.8924930918777,3563.2497467835647,3563.2497467835647,3563.2497467835647,-4359.142239875442,-4359.142239875442,-4359.142239875442,0.0,0.0,0.0,23542.764334880278
2011-08-07,24374.666584964834,-1687.7862268489387,29673.82917258296,24374.666584964834,24374.666584964834,-10102.78617854643,-10102.78617854643,-10102.78617854643,-5950.734482127333,-5950.734482127333,-5950.734482127333,-4152.0516964191,-4152.0516964191,-4152.0516964191,0.0,0.0,0.0,14271.880406418404
2011-08-08,24392.67146346117,10651.587775672977,42045.69339924911,24392.67146346117,24392.67146346117,1626.0268947102095,1626.0268947102095,1626.0268947102095,5637.336082777927,5637.336082777927,5637.336082777927,-4011.3091880677184,-4011.3091880677184,-4011.3091880677184,0.0,0.0,0.0,26018.69835817138
2011-08-09,24410.676341957507,12379.152558406193,44771.258473695554,24410.676341957507,24410.676341957507,4410.22274001555,4410.22274001555,4410.22274001555,8263.268564251162,8263.268564251162,8263.268564251162,-3853.045824235612,-3853.045824235612,-3853.045824235612,0.0,0.0,0.0,28820.899081973057
2011-08-10,24428.68122045385,11640.728614798181,41649.154883732816,24428.68122045385,24428.68122045385,1680.4660945403232,1680.4660945403232,1680.4660945403232,5364.460058906805,5364.460058906805,5364.460058906805,-3683.9939643664825,-3683.9939643664825,-3683.9939643664825,0.0,0.0,0.0,26109.147314994174
2011-08-11,24446.686098950187,18844.028247359634,47630.155537772654,24446.686098950187,24446.686098950187,9077.9436207226,9077.9436207226,9077.9436207226,12589.557408808878,12589.557408808878,12589.557408808878,-3511.6137880862802,-3511.6137880862802,-3511.6137880862802,0.0,0.0,0.0,33524.62971967279
2011-08-12,24464.690977446524,8662.844348351427,39735.46694447226,24464.690977446524,24464.690977446524,219.43782608130618,219.43782608130618,219.43782608130618,3563.2497468018064,3563.2497468018064,3563.2497468018064,-3343.8119207204995,-3343.8119207204995,-3343.8119207204995,0.0,0.0,0.0,24684.12880352783
2011-08-14,24500.7007344392,-888.3947050237299,29905.341878566538,24500.7007344392,24500.7007344392,-9004.69905305114,-9004.69905305114,-9004.69905305114,-5950.734482119115,-5950.734482119115,-5950.734482119115,-3053.964570932023,-3053.964570932023,-3053.964570932023,0.0,0.0,0.0,15496.001681388061
2011-08-15,24518.70561293554,11543.101668170697,42740.48611554285,24518.70561293554,24518.70561293554,2690.1619964021943,2690.1619964021943,2690.1619964021943,5637.336082798517,5637.336082798517,5637.336082798517,-2947.1740863963237,-2947.1740863963237,-2947.1740863963237,0.0,0.0,0.0,27208.867609337736
2011-08-16,24536.710491431877,13463.293477275489,45282.490744764225,24536.710491431877,24536.710491431877,5388.427261715434,5388.427261715434,5388.427261715434,8263.268564199461,8263.268564199461,8263.268564199461,-2874.841302484028,-2874.841302484028,-2874.841302484028,0.0,0.0,0.0,29925.13775314731
2011-08-17,24554.715369928217,10452.914897874321,42064.88803782732,24554.715369928217,24554.715369928217,2522.016187509807,2522.016187509807,2522.016187509807,5364.460058923199,5364.460058923199,5364.460058923199,-2842.443871413393,-2842.443871413393,-2842.443871413393,0.0,0.0,0.0,27076.731557438023
2011-08-18,24572.720248424557,18771.79831435275,50379.58709799019,24572.720248424557,24572.720248424557,9735.459625139742,9735.459625139742,9735.459625139742,12589.557408835484,12589.557408835484,12589.557408835484,-2854.097783695741,-2854.097783695741,-2854.097783695741,0.0,0.0,0.0,34308.179873564295
2011-08-19,24590.725126920894,11465.200369933153,40829.935406339246,24590.725126920894,24590.725126920894,650.9183501710819,650.9183501710819,650.9183501710819,3563.249746786114,3563.249746786114,3563.249746786114,-2912.3313966150326,-2912.3313966150326,-2912.3313966150326,0.0,0.0,0.0,25241.643477091977
2011-08-21,24626.734883913574,438.1043262321039,30358.921962876364,24626.734883913574,24626.734883913574,-9120.421622817423,-9120.421622817423,-9120.421622817423,-5950.734482092135,-5950.734482092135,-5950.734482092135,-3169.687140725285,-3169.687140725285,-3169.687140725285,0.0,0.0,0.0,15506.313261096151
2011-08-22,24644.73976240991,11682.782361047988,43390.18232574392,24644.73976240991,24644.73976240991,2272.7560972459864,2272.7560972459864,2272.7560972459864,5637.33608281043,5637.33608281043,5637.33608281043,-3364.579985564443,-3364.579985564443,-3364.579985564443,0.0,0.0,0.0,26917.495859655897
2011-08-23,24662.74464090625,14301.107006418511,45741.299243239635,24662.74464090625,24662.74464090625,4665.749546854366,4665.749546854366,4665.749546854366,8263.268564239643,8263.268564239643,8263.268564239643,-3597.5190173852766,-3597.5190173852766,-3597.5190173852766,0.0,0.0,0.0,29328.494187760618
2011-08-24,24680.74951940259,11152.773866596108,42913.943284536595,24680.74951940259,24680.74951940259,1502.93302516349,1502.93302516349,1502.93302516349,5364.460058879375,5364.460058879375,5364.460058879375,-3861.5270337158836,-3861.5270337158836,-3861.5270337158836,0.0,0.0,0.0,26183.68254456608
2011-08-25,24698.754397898923,18026.43176030431,48709.561084060035,24698.754397898923,24698.754397898923,8441.72218233271,8441.72218233271,8441.72218233271,12589.557408791808,12589.557408791808,12589.557408791808,-4147.835226459094,-4147.835226459094,-4147.835226459094,0.0,0.0,0.0,33140.47658023163
2011-08-26,24716.759276395267,9359.747742063959,39131.62713197016,24716.759276395267,24716.759276395267,-882.8150284720272,-882.8150284720272,-882.8150284720272,3563.249746770424,3563.249746770424,3563.249746770424,-4446.064775242449,-4446.064775242449,-4446.064775242449,0.0,0.0,0.0,23833.94424792324
2011-08-28,24752.76903338794,-1649.641742592899,28536.943865373847,24752.76903338794,24752.76903338794,-10980.939605368112,-10980.939605368112,-10980.939605368112,-5950.734482074534,-5950.734482074534,-5950.734482074534,-5030.205123293578,-5030.205123293578,-5030.205123293578,0.0,0.0,0.0,13771.829428019828
2011-08-30,24788.77879038062,12735.018924256203,43059.84055215164,24788.77879038062,24788.77879038062,2754.2719146830127,2754.2719146830127,2754.2719146830127,8263.268564224514,8263.268564224514,8263.268564224514,-5508.9966495415,-5508.9966495415,-5508.9966495415,0.0,0.0,0.0,27543.050705063633
2011-08-31,24806.783668876957,9778.440077367233,39570.1424903681,24806.783668876957,24806.783668876957,-309.6736864526699,-309.6736864526699,-309.6736864526699,5364.460058855382,5364.460058855382,5364.460058855382,-5674.133745308054,-5674.133745308054,-5674.133745308054,0.0,0.0,0.0,24497.10998242429
2011-09-01,24824.7885473733,15301.422149765749,45923.33129583654,24824.7885473733,24824.7885473733,6817.981281995015,6817.981281995015,6817.981281995015,12589.55740881841,12589.55740881841,12589.55740881841,-5771.576126823394,-5771.576126823394,-5771.576126823394,0.0,0.0,0.0,31642.769829368313
2011-09-02,24842.793425869637,5943.085156240391,37619.10962454542,24842.793425869637,24842.793425869637,-2225.355656253555,-2225.355656253555,-2225.355656253555,3563.2497467547314,3563.2497467547314,3563.2497467547314,-5788.605403008286,-5788.605403008286,-5788.605403008286,0.0,0.0,0.0,22617.43776961608
2011-09-04,24878.80318286231,-2529.3006011008238,28567.765416148268,24878.80318286231,24878.80318286231,-11487.72985866405,-11487.72985866405,-11487.72985866405,-5950.734482101898,-5950.734482101898,-5950.734482101898,-5536.995376562151,-5536.995376562151,-5536.995376562151,0.0,0.0,0.0,13391.07332419826
2011-09-05,24896.80806135865,9727.374188923657,40381.505859366895,24896.80806135865,24896.80806135865,386.8902258869432,386.8902258869432,386.8902258869432,5637.336082791937,5637.336082791937,5637.336082791937,-5250.445856904994,-5250.445856904994,-5250.445856904994,0.0,0.0,0.0,25283.698287245592
2011-09-06,24914.81293985499,13671.657044066573,44504.184788446306,24914.81293985499,24914.81293985499,3414.9740471286436,3414.9740471286436,3414.9740471286436,8263.26856420938,8263.26856420938,8263.26856420938,-4848.294517080738,-4848.294517080738,-4848.294517080738,0.0,0.0,0.0,28329.786986983632
2011-09-07,24932.817818351326,10633.448961898162,40453.99336500957,24932.817818351326,24932.817818351326,1037.2352732598292,1037.2352732598292,1037.2352732598292,5364.460058912167,5364.460058912167,5364.460058912167,-4327.224785652338,-4327.224785652338,-4327.224785652338,0.0,0.0,0.0,25970.053091611157
2011-09-08,24950.822696847667,17511.67685552858,48786.52948223038,24950.822696847667,24950.822696847667,8903.001414925966,8903.001414925966,8903.001414925966,12589.557408772585,12589.557408772585,12589.557408772585,-3686.5559938466213,-3686.5559938466213,-3686.5559938466213,0.0,0.0,0.0,33853.82411177363
2011-09-09,24968.827575344007,11383.562707882218,41537.98826607391,24968.827575344007,24968.827575344007,634.896518508123,634.896518508123,634.896518508123,3563.2497467729704,3563.2497467729704,3563.2497467729704,-2928.3532282648457,-2928.3532282648457,-2928.3532282648457,0.0,0.0,0.0,25603.724093852128
2011-09-11,25004.837332336683,2162.2304927012306,32837.33297376371,25004.837332336683,25004.837332336683,-7032.219116128548,-7032.219116128548,-7032.219116128548,-5950.734482148022,-5950.734482148022,-5950.734482148022,-1081.4846339805263,-1081.4846339805263,-1081.4846339805263,0.0,0.0,0.0,17972.618216208135
2011-09-12,25022.842210833023,14611.15489982646,44771.83332183341,25022.842210833023,25022.842210833023,5626.69560892612,5626.69560892612,5626.69560892612,5637.336082778351,5637.336082778351,5637.336082778351,-10.640473852230441,-10.640473852230441,-10.640473852230441,0.0,0.0,0.0,30649.53781975914
2011-09-13,25040.847089329356,18980.09625658944,50075.784466097655,25040.847089329356,25040.847089329356,9405.660547153833,9405.660547153833,9405.660547153833,8263.26856419425,8263.26856419425,8263.26856419425,1142.3919829595843,1142.3919829595843,1142.3919829595843,0.0,0.0,0.0,34446.50763648319
2011-09-14,25058.8519678257,16939.09671417541,47490.68653777598,25058.8519678257,25058.8519678257,7727.203183110344,7727.203183110344,7727.203183110344,5364.4600588683425,5364.4600588683425,5364.4600588683425,2362.7431242420007,2362.7431242420007,2362.7431242420007,0.0,0.0,0.0,32786.055150936045
2011-09-15,25076.85684632204,26067.635681546803,57238.10537249928,25076.85684632204,25076.85684632204,16223.224065096387,16223.224065096387,16223.224065096387,12589.557408801336,12589.557408801336,12589.557408801336,3633.666656295056,3633.666656295056,3633.666656295056,0.0,0.0,0.0,41300.08091141842
2011-09-16,25094.861724818373,18336.280997512433,49314.94903317242,25094.861724818373,25094.861724818373,8500.161474710043,8500.161474710043,8500.161474710043,3563.2497467572803,3563.2497467572803,3563.2497467572803,4936.911727952762,4936.911727952762,4936.911727952762,0.0,0.0,0.0,33595.02319952841
2011-09-18,25130.871481811053,10629.194658856659,41548.80402595093,25130.871481811053,25130.871481811053,1611.6451406726192,1611.6451406726192,1611.6451406726192,-5950.734482130425,-5950.734482130425,-5950.734482130425,7562.379622803043,7562.379622803043,7562.379622803043,0.0,0.0,0.0,26742.516622483672
2011-09-19,25148.87636030739,24738.799626573466,54792.443274694444,25148.87636030739,25148.87636030739,14481.831406748579,14481.831406748579,14481.831406748579,5637.336082798942,5637.336082798942,5637.336082798942,8844.495323949637,8844.495323949637,8844.495323949637,0.0,0.0,0.0,39630.70776705597
2011-09-20,25166.881238803733,28620.011015568274,58909.68675898168,25166.881238803733,25166.881238803733,18342.945014311834,18342.945014311834,18342.945014311834,8263.26856423443,8263.26856423443,8263.26856423443,10079.676450077402,10079.676450077402,10079.676450077402,0.0,0.0,0.0,43509.82625311556
2011-09-21,25184.88611730007,26890.439548251714,57370.02427910023,25184.88611730007,25184.88611730007,16613.37527551757,16613.37527551757,16613.37527551757,5364.460058884741,5364.460058884741,5364.460058884741,11248.91521663283,11248.91521663283,11248.91521663283,0.0,0.0,0.0,41798.26139281764
2011-09-22,25202.890995796406,34260.62183158271,64473.828922767185,25202.890995796406,25202.890995796406,24924.02820893712,24924.02820893712,24924.02820893712,12589.55740879387,12589.55740879387,12589.55740879387,12334.47080014325,12334.47080014325,12334.47080014325,0.0,0.0,0.0,50126.919204733524
2011-09-23,25220.89587429275,26537.258608919972,58380.21092190493,25220.89587429275,25220.89587429275,16883.55334919615,16883.55334919615,16883.55334919615,3563.2497467167227,3563.2497467167227,3563.2497467167227,13320.30360247943,13320.30360247943,13320.30360247943,0.0,0.0,0.0,42104.449223488904
2011-09-25,25256.905631285423,19518.62475802791,50979.513902431056,25256.905631285423,25256.905631285423,8988.718947201,8988.718947201,8988.718947201,-5950.734482167167,-5950.734482167167,-5950.734482167167,14939.453429368168,14939.453429368168,14939.453429368168,0.0,0.0,0.0,34245.62457848642
2011-09-26,25274.910509781766,30382.11367657488,62258.19592318512,25274.910509781766,25274.910509781766,21189.7981639223,21189.7981639223,21189.7981639223,5637.336082785357,5637.336082785357,5637.336082785357,15552.462081136946,15552.462081136946,15552.462081136946,0.0,0.0,0.0,46464.708673704066
2011-09-27,25292.915388278096,34444.68718885079,64540.49387036145,25292.915388278096,25292.915388278096,24288.887728642436,24288.887728642436,24288.887728642436,8263.268564219297,8263.268564219297,8263.268564219297,16025.61916442314,16025.61916442314,16025.61916442314,0.0,0.0,0.0,49581.803116920535
2011-09-28,25310.92026677444,31971.69972929369,62699.298118726154,25310.92026677444,25310.92026677444,21720.566195095125,21720.566195095125,21720.566195095125,5364.460058881304,5364.460058881304,5364.460058881304,16356.106136213826,16356.106136213826,16356.106136213826,0.0,0.0,0.0,47031.486461869565
2011-09-29,25328.925145270776,37470.3919452183,69239.80168083578,25328.925145270776,25328.925145270776,29133.77279468584,29133.77279468584,29133.77279468584,12589.557408786404,12589.557408786404,12589.557408786404,16544.215385899435,16544.215385899435,16544.215385899435,0.0,0.0,0.0,54462.69793995662
2011-09-30,25346.930023767112,31174.029217138348,59957.087794216204,25346.930023767112,25346.930023767112,20156.573829233337,20156.573829233337,20156.573829233337,3563.249746784695,3563.249746784695,3563.249746784695,16593.324082448642,16593.324082448642,16593.324082448642,0.0,0.0,0.0,45503.50385300045
2011-10-02,25382.939780759792,19838.95016236052,51582.69792143628,25382.939780759792,25382.939780759792,10352.023908476061,10352.023908476061,10352.023908476061,-5950.734482140187,-5950.734482140187,-5950.734482140187,16302.758390616247,16302.758390616247,16302.758390616247,0.0,0.0,0.0,35734.963689235854
2011-10-03,25400.94465925613,30049.2385208432,62475.95245562559,25400.94465925613,25400.94465925613,21621.262840069954,21621.262840069954,21621.262840069954,5637.336082797269,5637.336082797269,5637.336082797269,15983.926757272686,15983.926757272686,15983.926757272686,0.0,0.0,0.0,47022.20749932608
2011-10-04,25418.949537752473,33303.03828502507,63447.97533805891,25418.949537752473,25418.949537752473,23830.473739417444,23830.473739417444,23830.473739417444,8263.268564240729,8263.268564240729,8263.268564240729,15567.205175176721,15567.205175176721,15567.205175176721,0.0,0.0,0.0,49249.42327716992
2011-10-05,25436.95441624881,30965.938383257566,60457.6302448231,25436.95441624881,25436.95441624881,20432.810727602886,20432.810727602886,20432.810727602886,5364.460058877864,5364.460058877864,5364.460058877864,15068.350668725023,15068.350668725023,15068.350668725023,0.0,0.0,0.0,45869.76514385169
2011-10-06,25454.959294745146,36823.344105552525,67871.69473302065,25454.959294745146,25454.959294745146,27094.101894763415,27094.101894763415,27094.101894763415,12589.557408776796,12589.557408776796,12589.557408776796,14504.544485986617,14504.544485986617,14504.544485986617,0.0,0.0,0.0,52549.06118950856
2011-10-07,25472.96417324149,26133.685763351525,58157.365447888566,25472.96417324149,25472.96417324149,17457.187736055832,17457.187736055832,17457.187736055832,3563.2497467441367,3563.2497467441367,3563.2497467441367,13893.937989311693,13893.937989311693,13893.937989311693,0.0,0.0,0.0,42930.15190929732
2011-10-09,25508.973930234162,16301.279894814368,47408.16467400406,25508.973930234162,25508.973930234162,6656.189786697695,6656.189786697695,6656.189786697695,-5950.734482113211,-5950.734482113211,-5950.734482113211,12606.924268810904,12606.924268810904,12606.924268810904,0.0,0.0,0.0,32165.163716931856
2011-10-10,25526.978808730502,29253.20294307042,58160.445446266334,25526.978808730502,25526.978808730502,17604.710466357687,17604.710466357687,17604.710466357687,5637.336082809182,5637.336082809182,5637.336082809182,11967.374383548504,11967.374383548504,11967.374383548504,0.0,0.0,0.0,43131.68927508819
2011-10-11,25544.98368722684,29076.200273172606,59716.06350507402,25544.98368722684,25544.98368722684,19617.07482696267,19617.07482696267,19617.07482696267,8263.268564207783,8263.268564207783,8263.268564207783,11353.806262754886,11353.806262754886,11353.806262754886,0.0,0.0,0.0,45162.05851418951
2011-10-12,25562.98856572318,26832.434793982913,57305.3280797012,25562.98856572318,25562.98856572318,16146.614014950115,16146.614014950115,16146.614014950115,5364.460058894263,5364.460058894263,5364.460058894263,10782.153956055852,10782.153956055852,10782.153956055852,0.0,0.0,0.0,41709.602580673294
2011-10-13,25580.99344421952,32944.49566813772,63503.28846092377,25580.99344421952,25580.99344421952,22856.183967905752,22856.183967905752,22856.183967905752,12589.557408805542,12589.557408805542,12589.557408805542,10266.626559100212,10266.626559100212,10266.626559100212,0.0,0.0,0.0,48437.17741212527
2011-10-14,25598.998322715855,23944.83391445168,54503.59179097429,25598.998322715855,25598.998322715855,13382.630958416665,13382.630958416665,13382.630958416665,3563.249746728448,3563.249746728448,3563.249746728448,9819.381211688218,9819.381211688218,9819.381211688218,0.0,0.0,0.0,38981.62928113252
2011-10-16,25635.008079708536,12336.856123290243,43680.02035223431,25635.008079708536,25635.008079708536,3215.854980341664,3215.854980341664,3215.854980341664,-5950.734482149953,-5950.734482149953,-5950.734482149953,9166.589462491616,9166.589462491616,9166.589462491616,0.0,0.0,0.0,28850.8630600502
2011-10-17,25653.012958204872,25263.14688428534,56663.99506193211,25653.012958204872,25653.012958204872,14610.408132570288,14610.408132570288,14610.408132570288,5637.336082804272,5637.336082804272,5637.336082804272,8973.07204976602,8973.07204976602,8973.07204976602,0.0,0.0,0.0,40263.42109077516
2011-10-18,25671.01783670121,27488.58411155386,58386.50146717411,25671.01783670121,25671.01783670121,17134.99982855538,17134.99982855538,17134.99982855538,8263.26856422921,8263.26856422921,8263.26856422921,8871.73126432617,8871.73126432617,8871.73126432617,0.0,0.0,0.0,42806.017665256586
2011-10-19,25689.022715197545,24675.03385275317,56363.26230319436,25689.022715197545,25689.022715197545,14226.411773640048,14226.411773640048,14226.411773640048,5364.460058910659,5364.460058910659,5364.460058910659,8861.951714729392,8861.951714729392,8861.951714729392,0.0,0.0,0.0,39915.43448883759
2011-10-20,25707.02759369389,32051.711527162443,62554.264192972325,25707.02759369389,25707.02759369389,21530.145024027075,21530.145024027075,21530.145024027075,12589.557408834293,12589.557408834293,12589.557408834293,8940.587615192782,8940.587615192782,8940.587615192782,0.0,0.0,0.0,47237.172617720964
2011-10-21,25725.032472190225,23520.579418729267,54287.888807717994,25725.032472190225,25725.032472190225,12665.393503753134,12665.393503753134,12665.393503753134,3563.2497467127564,3563.2497467127564,3563.2497467127564,9102.143757040376,9102.143757040376,9102.143757040376,0.0,0.0,0.0,38390.42597594336
2011-10-23,25761.042229182905,14386.60842301804,44613.737390881,25761.042229182905,25761.042229182905,3691.087451898886,3691.087451898886,3691.087451898886,-5950.734482132352,-5950.734482132352,-5950.734482132352,9641.821934031237,9641.821934031237,9641.821934031237,0.0,0.0,0.0,29452.12968108179
2011-10-24,25779.047107679242,26872.102818534495,57422.011848177935,25779.047107679242,25779.047107679242,15637.031616105385,15637.031616105385,15637.031616105385,5637.33608279069,5637.33608279069,5637.33608279069,9999.695533314698,9999.695533314698,9999.695533314698,0.0,0.0,0.0,41416.07872378462
2011-10-25,25797.05198617558,28432.336172654177,58353.189176862485,25797.05198617558,25797.05198617558,18663.99717542526,18663.99717542526,18663.99717542526,8263.268564196267,8263.268564196267,8263.268564196267,10400.72861122899,10400.72861122899,10400.72861122899,0.0,0.0,0.0,44461.04916160084
2011-10-26,25815.056864671922,26772.607107395055,57281.33981639837,25815.056864671922,25815.056864671922,16196.812985085748,16196.812985085748,16196.812985085748,5364.460058886668,5364.460058886668,5364.460058886668,10832.352926199077,10832.352926199077,10832.352926199077,0.0,0.0,0.0,42011.86984975767
2011-10-27,25833.061743168255,34962.1137352274,64093.5639593367,25833.061743168255,25833.061743168255,23871.32388660102,23871.32388660102,23871.32388660102,12589.557408824683,12589.557408824683,12589.557408824683,11281.766477776342,11281.766477776342,11281.766477776342,0.0,0.0,0.0,49704.38562976928
2011-10-28,25851.066621664595,26782.71336457103,56819.565196122225,25851.066621664595,25851.066621664595,15299.601833829252,15299.601833829252,15299.601833829252,3563.249746755859,3563.249746755859,3563.249746755859,11736.352087073394,11736.352087073394,11736.352087073394,0.0,0.0,0.0,41150.66845549385
2011-10-30,25887.07637865727,16287.615422731667,47573.730986098846,25887.07637865727,25887.07637865727,6663.153260749412,6663.153260749412,6663.153260749412,-5950.734482114755,-5950.734482114755,-5950.734482114755,12613.887742864166,12613.887742864166,12613.887742864166,0.0,0.0,0.0,32550.229639406683
2011-10-31,25905.08125715361,29757.009527852148,58077.20546966537,25905.08125715361,25905.08125715361,18653.34462392212,18653.34462392212,18653.34462392212,5637.336082777101,5637.336082777101,5637.336082777101,13016.008541145018,13016.008541145018,13016.008541145018,0.0,0.0,0.0,44558.42588107573
2011-11-01,25923.086135649955,31435.604464771477,62399.6466134643,25923.086135649955,25923.086135649955,21645.535042696407,21645.535042696407,21645.535042696407,8263.268564236447,8263.268564236447,8263.268564236447,13382.266478459958,13382.266478459958,13382.266478459958,0.0,0.0,0.0,47568.621178346366
